,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
102,102,102,102,6159,cw15-12/cw15-12_28_38_0.jpg,NA (prediction),0.060327962,0.0045465394,0.9877401,cw15-12/0/28/38.jpg,"[835, 396, 256, 256]",consensus_of_2,0,0,0,0,0,1
103,103,103,103,2921,cw15-29/cw15-29_10_41_54.jpg,NA (prediction),0.00018179663,0.00015635614,0.6801973000000001,cw15-29/0/10/41.jpg,"[696, 1043, 256, 256]",UG2,0,0,0,1,0,0
104,104,104,104,3307,phase1/blobs/cw18-33/cw18-33_9_18_4.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/cw18-33/0/9/18.jpg,[1142   43  256  256],None (label),1,0,0,0,0,0
105,105,105,105,2927,phase1/blobs/cw17-41/cw17-41_15_18_25.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/cw17-41/0/15/18.jpg,[1280  524  256  256],None (label),1,0,0,0,0,0
106,106,106,106,1472,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_24_0.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/11/24.jpg,[  0   0 256 256],None (label),0,1,0,0,0,0
107,107,107,107,1111,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_40_5.jpg,NA (prediction),0.9806199,0.041022226,0.00041344258,NA28UCDtemporalgyri _4G8/0/12/40.jpg,"[748, 206, 256, 256]",UG2,1,0,0,0,0,0
108,108,108,108,5142,cw13-0/cw13-0_17_10_13.jpg,NA (prediction),0.0014199006,0.006466843000000001,0.8799374,cw13-0/0/17/10.jpg,"[325, 517, 256, 256]",consensus_of_2,0,0,0,1,0,0
109,109,109,109,1382,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_9_9_1.jpg,NA (prediction),0.014179902,0.9932132,0.00045223394,40-3_UTSW_temporal_6E10/0/9/9.jpg,"[828, 45, 256, 256]",UG2,0,1,0,0,0,0
110,110,110,110,2156,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_22_15_8.jpg,NA (prediction),8.0324804e-05,0.15012892,0.21329975,NA15UCDtemporalgyri _4G8/0/22/15.jpg,"[846, 0, 256, 256]",UG2,0,0,1,0,1,0
111,111,111,111,897,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_15_13_39.jpg,NA (prediction),0.91704834,0.4014398,1.6232258e-05,17-3_UTSW_temporal_6E10/0/15/13.jpg,"[102, 772, 256, 256]",UG2,0,1,0,0,0,0
112,112,112,112,4260,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_6_18_38.jpg,NA (prediction),0.02607913,0.99997497,0.00041374657,40-3_UTSW_temporal_6E10/0/6/18.jpg,"[976, 1175, 256, 256]",consensus_of_2,0,1,0,0,0,0
113,113,113,113,3677,phase1/blobs/cw15-31/cw15-31_23_36_5.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw15-31/0/23/36.jpg,[931 708 256 256],None (label),0,1,0,0,0,0
114,114,114,114,927,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_24_52.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/11/24.jpg,[904 156 256 256],None (label),0,1,0,0,0,0
115,115,115,115,2880,cw18-48/cw18-48_13_6_5.jpg,NA (prediction),0.015708685,0.019470286,0.7165286999999999,cw18-48/0/13/6.jpg,"[1280, 0, 256, 256]",UG2,0,0,0,1,0,0
116,116,116,116,5875,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_15_2.jpg,NA (prediction),0.047955327,0.97549134,0.13295949,NA28UCDtemporalgyri _4G8/0/16/15.jpg,"[1161, 97, 256, 256]",consensus_of_2,0,1,0,0,0,0
117,117,117,117,900,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_13_2_31.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/13/2.jpg,[615 724 256 256],None (label),0,1,0,0,0,0
118,118,118,118,833,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_7_36.jpg,NA (prediction),0.9227474,0.17722539999999998,0.0039131152,17-3_UTSW_temporal_6E10/0/14/7.jpg,"[1280, 773, 256, 256]",UG2,0,0,0,0,1,0
119,119,119,119,4795,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_9_25_41.jpg,NA (prediction),0.98555,0.9260712,5.9259287000000015e-06,17-3_UTSW_temporal_6E10/0/9/25.jpg,"[304, 531, 256, 256]",consensus_of_2,0,1,0,0,0,0
120,120,120,120,3798,phase1/blobs/cw17-3/cw17-3_5_4_0.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw17-3/0/5/4.jpg,[1166   25  256  256],None (label),0,0,1,0,0,0
121,121,121,121,5208,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_7_12_9.jpg,NA (prediction),0.0002784132,0.062377233,0.9832987,NA15UCDtemporalgyri _4G8/0/7/12.jpg,"[843, 756, 256, 256]",consensus_of_2,0,1,0,0,0,0
122,122,122,122,3593,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_14_56.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/15/14.jpg,[ 186 1107  256  256],None (label),0,1,0,0,0,0
123,123,123,123,3951,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_5_30_3.jpg,NA (prediction),0.9968131,0.936447,6.9798916e-05,8-3_UTSW_temporal_6E10/0/5/30.jpg,"[0, 0, 256, 256]",consensus_of_2,1,0,0,0,0,0
124,124,124,124,6238,cw18-48/cw18-48_28_28_48.jpg,NA (prediction),0.12851736,0.4363458,0.51402897,cw18-48/0/28/28.jpg,"[1173, 816, 256, 256]",consensus_of_2,0,0,0,0,0,1
125,125,125,125,1990,cw18-48/cw18-48_17_34_8.jpg,NA (prediction),0.007469111999999998,0.02333454,0.8084157,cw18-48/0/17/34.jpg,"[1031, 557, 256, 256]",UG2,0,0,0,1,0,0
126,126,126,126,17,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_19_16_54.jpg,NA (prediction),0.9883356,0.8562989,2.4249575e-06,NA28UCDtemporalgyri _4G8/0/19/16.jpg,"[1119, 1280, 256, 256]",UG2,1,0,0,0,0,0
127,127,127,127,2391,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_22_32_2.jpg,consensus_of_2,0.0,4.0,0.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/22/32.jpg,[243   0 256 256],None (label),0,1,0,0,0,0
128,128,128,128,5192,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_4_21.jpg,NA (prediction),0.00072492,0.00043384853,0.9982926,NA28UCDtemporalgyri _4G8/0/17/4.jpg,"[773, 548, 256, 256]",consensus_of_2,0,0,0,0,0,1
129,129,129,129,3317,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_9_12_31.jpg,NA (prediction),0.049992952,0.99970007,1.0806043e-05,17-3_UTSW_temporal_6E10/0/9/12.jpg,"[845, 1112, 256, 256]",consensus_of_2,0,1,0,0,1,0
130,130,130,130,2753,phase1/blobs/cw18-2/cw18-2_12_15_17.jpg,UG2,0.0,0.0,1.0,phase1/10x_tiles/cw18-2/0/12/15.jpg,[ 476 1280  256  256],None (label),0,0,1,0,0,0
131,131,131,131,187,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_12_28_2.jpg,NA (prediction),0.987727,0.12852705,2.5958937e-07,NA23UCDtemporalgyri _4G8/0/12/28.jpg,"[894, 74, 256, 256]",UG2,1,0,0,0,0,0
132,132,132,132,2113,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_6_3_10.jpg,NA (prediction),0.00018289406,0.0059362557,0.998047,17-3_UTSW_temporal_6E10/0/6/3.jpg,"[861, 658, 256, 256]",UG2,0,0,1,0,0,0
133,133,133,133,2306,cw13-0/cw13-0_23_14_10.jpg,NA (prediction),7.200888e-06,0.0005510574,0.9621392,cw13-0/0/23/14.jpg,"[1071, 733, 256, 256]",UG2,0,0,0,1,0,0
134,134,134,134,2523,cw15-29/cw15-29_22_15_4.jpg,NA (prediction),0.07437193,0.90622413,0.0007264013,cw15-29/0/22/15.jpg,"[1223, 504, 256, 256]",UG2,0,1,0,0,0,0
135,135,135,135,3095,phase1/blobs/cw17-11/cw17-11_23_21_5.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/cw17-11/0/23/21.jpg,[593   0 256 256],None (label),0,1,0,0,0,0
136,136,136,136,3361,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_10_13_6.jpg,NA (prediction),0.98325586,0.71789575,4.218188e-06,8-3_UTSW_temporal_6E10/0/10/13.jpg,"[657, 213, 256, 256]",consensus_of_2,0,1,0,0,0,0
137,137,137,137,135,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_19_23_14.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/19/23.jpg,[173   0 256 256],None (label),1,1,0,0,1,0
138,138,138,138,5601,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_23_19_30.jpg,NA (prediction),0.1159889,0.9053318,0.5944212,NA27UCDtemporalgyri _4G8/0/23/19.jpg,"[521, 710, 256, 256]",consensus_of_2,0,1,0,0,0,0
139,139,139,139,3543,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_18_8_4.jpg,NA (prediction),0.9331501,0.77310014,0.004928517,NA15UCDtemporalgyri _4G8/0/18/8.jpg,"[503, 0, 256, 256]",consensus_of_2,0,1,0,0,1,0
140,140,140,140,992,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_16_5_3.jpg,NA (prediction),0.9507375,0.01065606,1.6263464e-05,17-3_UTSW_temporal_6E10/0/16/5.jpg,"[1207, 15, 256, 256]",UG2,1,0,0,0,0,0
141,141,141,141,3027,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_6_23_50.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/6/23.jpg,[408 770 256 256],None (label),0,1,0,0,0,0
142,142,142,142,6384,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_7_25_8.jpg,NA (prediction),0.0008969186999999998,0.3553194000000001,0.09194641,NA28UCDtemporalgyri _4G8/0/7/25.jpg,"[1171, 165, 256, 256]",consensus_of_2,0,1,0,0,0,1
143,143,143,143,5341,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_6_19_2.jpg,NA (prediction),2.1440871e-06,0.014451968,0.99838126,NA7UCDtemporalgyri _4G8/0/6/19.jpg,"[1141, 407, 256, 256]",consensus_of_2,0,1,0,0,0,0
144,144,144,144,1669,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_16_31_21.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/16/31.jpg,[ 505 1063  256  256],None (label),1,0,0,0,0,0
145,145,145,145,5403,cw15-12/cw15-12_28_40_51.jpg,NA (prediction),0.002540357,4.949155e-05,0.9962345,cw15-12/0/28/40.jpg,"[196, 120, 256, 256]",consensus_of_2,0,0,0,0,0,1
146,146,146,146,1606,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_20_17_7.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/20/17.jpg,[1195    0  256  256],None (label),0,1,0,0,0,0
147,147,147,147,5000,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_6_28_19.jpg,NA (prediction),0.002863739,0.0006707592,0.92113954,NA23UCDtemporalgyri _4G8/0/6/28.jpg,"[621, 0, 256, 256]",consensus_of_2,0,0,1,0,1,0
148,148,148,148,1350,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_25_20_1.jpg,UG2,0.0,0.0,1.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/25/20.jpg,[546   0 256 256],None (label),0,1,0,0,0,0
149,149,149,149,1470,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_13_24_33.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/13/24.jpg,[  9 676 256 256],None (label),0,1,0,0,0,0
150,150,150,150,668,phase1/blobs/NA19UCDtemporalgyri _4G8/NA19UCDtemporalgyri _4G8_10_5_27.jpg,consensus_of_2,2.0,2.0,0.0,phase1/10x_tiles/NA19UCDtemporalgyri _4G8/0/10/5.jpg,[ 366 1280  256  256],None (label),1,0,0,0,0,0
151,151,151,151,1130,cw15-12/cw15-12_0_2_6.jpg,NA (prediction),0.9859678,0.006448493299999999,0.010785258999999998,cw15-12/0/0/2.jpg,"[663, 57, 256, 256]",UG2,0,0,0,1,0,0
152,152,152,152,2500,cw15-29/cw15-29_2_8_3.jpg,NA (prediction),2.4921106e-05,0.0003459825,0.98347294,cw15-29/0/2/8.jpg,"[33, 19, 256, 256]",UG2,0,0,1,0,1,0
153,153,153,153,710,phase1/blobs/cw17-32/cw17-32_17_23_17.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/cw17-32/0/17/23.jpg,[1275 1280  256  256],None (label),0,1,0,0,0,0
154,154,154,154,4363,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_10_57.jpg,NA (prediction),0.8193289,0.97588354,4.7190566e-05,NA37UCDtemporalgyri _4G8/0/7/10.jpg,"[580, 539, 256, 256]",consensus_of_2,0,1,0,0,0,0
155,155,155,155,6188,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_0_23_2.jpg,NA (prediction),0.0026486118,0.86571556,0.86032665,NA15UCDtemporalgyri _4G8/0/0/23.jpg,"[788, 733, 256, 256]",consensus_of_2,0,0,1,0,0,0
156,156,156,156,310,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_6_3_21.jpg,NA (prediction),0.95268905,0.49893072,4.5122070000000014e-06,40-3_UTSW_temporal_6E10/0/6/3.jpg,"[28, 597, 256, 256]",UG2,1,0,0,0,0,0
157,157,157,157,1886,phase1/blobs/cw18-18/cw18-18_16_33_20.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/cw18-18/0/16/33.jpg,[115 439 256 256],None (label),0,1,0,0,0,0
158,158,158,158,1103,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_7_8_4.jpg,NA (prediction),0.02455977,0.9957463,3.6804945e-06,NA15UCDtemporalgyri _4G8/0/7/8.jpg,"[968, 590, 256, 256]",UG2,0,1,0,0,0,0
159,159,159,159,1509,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_15_13_9.jpg,NA (prediction),0.93327874,0.818388,1.3252061e-06,17-3_UTSW_temporal_6E10/0/15/13.jpg,"[1170, 126, 256, 256]",UG2,1,0,0,0,0,0
160,160,160,160,2161,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_1_11_2.jpg,NA (prediction),0.00055217574,0.15204166,0.98618525,NA15UCDtemporalgyri _4G8/0/1/11.jpg,"[652, 1235, 256, 256]",UG2,0,0,1,0,1,0
161,161,161,161,5451,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_7_29_24.jpg,NA (prediction),3.017538e-05,0.029917235,0.9996872,NA23UCDtemporalgyri _4G8/0/7/29.jpg,"[853, 867, 256, 256]",consensus_of_2,0,0,1,0,1,0
162,162,162,162,3960,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_15_6_34.jpg,NA (prediction),0.09032471,0.9992041,0.0035009857,NA28UCDtemporalgyri _4G8/0/15/6.jpg,"[710, 1091, 256, 256]",consensus_of_2,0,1,0,0,0,0
163,163,163,163,1746,phase1/blobs/cw17-11/cw17-11_24_19_10.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/cw17-11/0/24/19.jpg,[494 928 256 256],None (label),0,1,0,0,0,0
164,164,164,164,3909,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_5_12_58.jpg,NA (prediction),0.99999964,0.0039126584,1.5093505e-09,NA23UCDtemporalgyri _4G8/0/5/12.jpg,"[201, 1230, 256, 256]",consensus_of_2,1,0,0,0,0,0
165,165,165,165,2534,cw15-29/cw15-29_6_21_21.jpg,NA (prediction),0.019809041,0.009304078,0.72239035,cw15-29/0/6/21.jpg,"[0, 944, 256, 256]",UG2,0,0,0,0,0,1
166,166,166,166,884,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_5_19_33.jpg,NA (prediction),0.9711051,0.25808734,8.897823000000002e-07,8-3_UTSW_temporal_6E10/0/5/19.jpg,"[19, 818, 256, 256]",UG2,1,0,0,0,0,0
167,167,167,167,2482,cw18-48/cw18-48_26_36_42.jpg,NA (prediction),0.00022212157000000004,0.00013992905,0.9851494,cw18-48/0/26/36.jpg,"[81, 1095, 256, 256]",UG2,0,0,0,1,0,0
168,168,168,168,2109,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_10_15_5.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/10/15.jpg,[  0 886 256 256],None (label),1,0,0,0,0,0
169,169,169,169,2627,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_23_13_20.jpg,NA (prediction),0.014476492,0.99139714,0.007355805999999999,NA28UCDtemporalgyri _4G8/0/23/13.jpg,"[623, 171, 256, 256]",UG2,0,1,0,0,0,0
170,170,170,170,4506,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_23_17_24.jpg,NA (prediction),0.22489233,0.99954444,0.0017792365,NA28UCDtemporalgyri _4G8/0/23/17.jpg,"[760, 460, 256, 256]",consensus_of_2,0,1,0,0,1,0
171,171,171,171,487,phase1/blobs/cw18-33/cw18-33_4_31_37.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/cw18-33/0/4/31.jpg,[623 809 256 256],None (label),0,1,0,0,0,0
172,172,172,172,3007,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_9_14_2.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/9/14.jpg,[1270   55  256  256],None (label),0,1,0,0,0,0
173,173,173,173,4926,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_6_20_23.jpg,NA (prediction),0.00010773721000000003,0.011394755,0.9999993,8-3_UTSW_temporal_6E10/0/6/20.jpg,"[1099, 1193, 256, 256]",consensus_of_2,0,0,1,0,0,0
174,174,174,174,450,phase1/blobs/NA42UCDtemporalgyri _4G8/NA42UCDtemporalgyri _4G8_2_29_11.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/NA42UCDtemporalgyri _4G8/0/2/29.jpg,[193 597 256 256],None (label),0,1,0,0,0,0
175,175,175,175,2245,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_13_2_31.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/13/2.jpg,[615 724 256 256],None (label),0,1,0,0,0,0
176,176,176,176,4369,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_15_32_23.jpg,NA (prediction),0.99917895,0.8965581,3.2680662e-05,8-3_UTSW_temporal_6E10/0/15/32.jpg,"[0, 538, 256, 256]",consensus_of_2,1,0,0,0,0,0
177,177,177,177,1405,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_3_25_32.jpg,NA (prediction),0.4193077,0.73066753,0.000741349,NA37UCDtemporalgyri _4G8/0/3/25.jpg,"[474, 1225, 256, 256]",UG2,0,1,0,0,0,0
178,178,178,178,346,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_13_8_13.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/13/8.jpg,[1197  399  256  256],None (label),1,0,0,0,0,0
179,179,179,179,5592,cw15-29/cw15-29_3_31_76.jpg,NA (prediction),0.046209887000000005,0.48039702,0.1507654,cw15-29/0/3/31.jpg,"[288, 736, 256, 256]",consensus_of_2,0,0,0,1,0,0
180,180,180,180,1905,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_12_17_79.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/12/17.jpg,[383 752 256 256],None (label),0,1,0,0,0,0
181,181,181,181,844,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_10_31_7.jpg,NA (prediction),0.011546535,0.99500775,0.0036406782,NA28UCDtemporalgyri _4G8/0/10/31.jpg,"[647, 89, 256, 256]",UG2,0,1,0,0,0,0
182,182,182,182,3015,phase1/blobs/cw17-3/cw17-3_4_18_3.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/cw17-3/0/4/18.jpg,[  0  73 256 256],None (label),0,1,0,0,0,0
183,183,183,183,2618,cw15-12/cw15-12_27_33_6.jpg,NA (prediction),0.014376213,0.031408764,0.3034452,cw15-12/0/27/33.jpg,"[1165, 471, 256, 256]",UG2,0,0,0,1,0,0
184,184,184,184,3542,phase1/blobs/cw17-32/cw17-32_13_28_42.jpg,consensus_of_2,1.0,4.0,0.0,phase1/10x_tiles/cw17-32/0/13/28.jpg,[944 972 256 256],None (label),0,1,0,0,0,0
185,185,185,185,3185,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_9_29_7.jpg,NA (prediction),0.97346956,0.88514674,0.0008108562299999999,NA28UCDtemporalgyri _4G8/0/9/29.jpg,"[0, 781, 256, 256]",consensus_of_2,0,1,0,0,0,0
186,186,186,186,733,phase1/blobs/cw17-34/cw17-34_6_7_27.jpg,consensus_of_2,4.0,2.0,0.0,phase1/10x_tiles/cw17-34/0/6/7.jpg,[ 371 1118  256  256],None (label),1,0,0,0,1,0
187,187,187,187,2407,phase1/blobs/cw17-32/cw17-32_28_8_34.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw17-32/0/28/8.jpg,[1178  673  256  256],None (label),0,1,0,0,0,0
188,188,188,188,246,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_34_21.jpg,NA (prediction),0.20024472,0.7884772,4.712599e-05,NA28UCDtemporalgyri _4G8/0/20/34.jpg,"[525, 581, 256, 256]",UG2,0,1,0,0,0,0
189,189,189,189,4406,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_13_33_22.jpg,NA (prediction),0.97715956,0.9443388,5.0614162000000015e-06,8-3_UTSW_temporal_6E10/0/13/33.jpg,"[1280, 851, 256, 256]",consensus_of_2,0,1,0,0,0,0
190,190,190,190,2157,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_32_2.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/6/32.jpg,[508  19 256 256],None (label),1,0,0,0,0,0
191,191,191,191,3,phase1/blobs/NA21UCDtemporalgyri _4G8/NA21UCDtemporalgyri _4G8_8_14_15.jpg,UG2,0.0,0.0,1.0,phase1/10x_tiles/NA21UCDtemporalgyri _4G8/0/8/14.jpg,[744 500 256 256],None (label),0,0,1,0,0,0
192,192,192,192,1858,cw15-29/cw15-29_3_31_43.jpg,NA (prediction),0.001294256,0.0057428903,0.9230077,cw15-29/0/3/31.jpg,"[551, 285, 256, 256]",UG2,0,0,0,0,0,1
193,193,193,193,2388,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_15_11_9.jpg,consensus_of_2,0.0,4.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/15/11.jpg,[ 570 1218  256  256],None (label),0,1,0,0,0,0
194,194,194,194,2692,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_10_18_18.jpg,NA (prediction),0.0039030581,0.99871385,0.0001835688,NA23UCDtemporalgyri _4G8/0/10/18.jpg,"[950, 1110, 256, 256]",UG2,0,1,0,0,0,0
195,195,195,195,1151,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_5_22.jpg,NA (prediction),0.9891128,0.1752661,5.389709e-06,17-3_UTSW_temporal_6E10/0/10/5.jpg,"[35, 937, 256, 256]",UG2,0,1,0,0,0,0
196,196,196,196,2782,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_3_3_0.jpg,NA (prediction),1.1660231e-05,0.00065645325,0.9989729,NA15UCDtemporalgyri _4G8/0/3/3.jpg,"[670, 262, 256, 256]",UG2,0,0,1,0,0,0
197,197,197,197,4753,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_2_28_6.jpg,NA (prediction),0.9954963,0.27616766,2.6239572000000004e-06,NA15UCDtemporalgyri _4G8/0/2/28.jpg,"[527, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
198,198,198,198,3614,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_10_0_8.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/10/0.jpg,[1280  755  256  256],None (label),0,1,0,0,1,0
199,199,199,199,1055,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_13_27_17.jpg,NA (prediction),0.99834037,0.22643879,1.9018659e-06,40-3_UTSW_temporal_6E10/0/13/27.jpg,"[1021, 358, 256, 256]",UG2,1,0,0,0,0,0
200,200,200,200,5023,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_14_31_1.jpg,NA (prediction),0.6184639000000001,0.0028402226,0.9359325,NA15UCDtemporalgyri _4G8/0/14/31.jpg,"[1280, 0, 256, 256]",consensus_of_2,0,0,0,0,0,1
201,201,201,201,1297,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_3_21_13.jpg,NA (prediction),0.3567764,0.9370892,4.045329e-05,40-3_UTSW_temporal_6E10/0/3/21.jpg,"[41, 205, 256, 256]",UG2,0,1,0,0,0,0
202,202,202,202,3370,cw18-48/cw18-48_24_33_0.jpg,NA (prediction),0.94304144,0.88761264,0.0071684945999999986,cw18-48/0/24/33.jpg,"[948, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
203,203,203,203,419,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_4_32_5.jpg,NA (prediction),0.92367566,0.8197003,3.1235320000000004e-05,8-3_UTSW_temporal_6E10/0/4/32.jpg,"[156, 397, 256, 256]",UG2,0,1,0,0,0,0
204,204,204,204,1950,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_11_5_8.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/11/5.jpg,[426 747 256 256],None (label),1,0,0,0,0,0
